url,sentiment,political_stability,economic_impact,climate_impact,social_cohesion,international_relations,regional_security,meta_confidnence,meta_prompt_tokens,meta_total_tokens
https://www.dawn.com/news/1940024/kp-sends-relief-goods-for-afghan-earthquake-victims-announces-more-aid,2,1,-1,0,2,1,1,0.9812542382871855,1172,1243
https://www.dawn.com/news/1941030/20-years-on-balakot-courts-functioning-in-shelters,-1,-1,-1,0,-1,0,0,0.9953802379181206,1205,1276
https://www.dawn.com/news/1943350/electric-buses-launched-in-sargodha,1,1,1,2,0,1,0,0.994720323624429,788,859
https://www.dawn.com/news/1943679/afghan-govt-spokesperson-says-leaders-shouldnt-make-provocative-statements-stresses-need-for-talks,0,-1,-1,0,-1,-1,-1,0.9941427375220313,1629,1700
https://www.dawn.com/news/1943906/new-polio-case-in-hyderabad-takes-nationwide-tally-to-27,-2,-1,-1,0,-1,-1,-1,0.9973653998542756,1024,1095
https://www.dawn.com/news/1940846,-2,-1,-2,-3,-1,1,-1,0.9877028013605647,2425,2496
https://www.dawn.com/news/1939456/death-toll-in-suicide-bombing-at-bnps-quetta-rally-rises-to-15,-2,-2,-1,0,-1,0,-2,0.9947866128340143,1727,1798
https://www.dawn.com/news/1944621/phc-to-activate-committee-for-purging-judiciary-of-corruption,2,1,0,0,1,0,0,0.9955046533553165,1288,1359
https://www.dawn.com/news/1945539,2,1,1,2,1,1,0,0.9835530860000437,870,941
https://www.dawn.com/news/1943742/four-arrested-for-impersonating-security-officials-in-swat,0,0,0,0,-1,0,-1,0.9878155760764581,811,882
https://www.dawn.com/news/1939997/pml-n-withdraws-support-to-mayor-karachi-after-tensions-boil-over-in-kmc,-1,-1,-1,0,-1,0,0,0.9859230154585886,1515,1586
https://www.dawn.com/news/1944821/gunship-helicopters-pound-terrorist-hideouts-in-lower-dirs-maidan,0,1,-1,0,1,0,1,0.9920810342602677,1408,1479
https://www.dawn.com/news/1943228/fact-check-viral-video-does-not-show-houthi-official-threatening-pakistan-after-saudi-defence-deal,1,1,0,0,1,1,1,0.9856717972542757,1896,1967
https://www.dawn.com/news/1943491/civil-society-alarmed-at-rapid-melting-of-chitral-glaciers,-2,-1,-2,-3,-1,0,-1,0.9879026386709988,1197,1268
https://www.dawn.com/news/1942038/cm-murad-witnesses-passage-of-high-flood-at-guddu-sukkur-barrages,1,1,-1,-2,1,0,0,0.9892403319576453,1714,1785
https://www.dawn.com/news/1943249/afghan-national-among-3-terrorists-killed-by-ctd-in-kps-khyber,0,1,-1,0,-1,0,1,0.9734975703008432,995,1066
https://www.dawn.com/news/1940386/seven-family-members-die-in-sindh-highway-accident,-2,0,-1,0,0,0,0,0.9882261126157909,795,866
https://www.dawn.com/news/1943994/fir-registration-delays-refusals-cant-be-justified-rules-sc,1,1,0,0,1,0,0,0.9958854864500432,1531,1602
https://www.dawn.com/news/1941499/afghan-woman-gang-raped-in-haripur,-3,-1,0,0,-2,-1,-1,0.9888724842069457,1179,1250
https://www.dawn.com/news/1944754/5-people-including-2-cops-injured-in-accidental-firing-at-balochistan-governors-residence-in-zhob-police,-1,-1,0,0,0,0,-1,0.9867597983990706,852,923
https://www.dawn.com/news/1940014,1,0,0,-1,0,0,0,0.9943575590848728,788,859
https://www.dawn.com/news/1942751/cog-report-advocates-for-civil-military-power-demarcation-cm-aide,-2,-2,-1,0,-2,-1,-1,0.9871402669769708,1338,1409
https://www.dawn.com/news/1944351/diamonds-and-drones-fbrs-new-monitoring-cell-scans-social-media-for-tax-evasion,1,1,2,0,-1,1,0,0.9944793512725829,1222,1293
https://www.dawn.com/news/1943199/fo-clarifies-that-pak-saudi-defence-agreement-not-directed-against-any-third-country,1,1,0,0,1,1,1,0.9881900597415109,1009,1080
https://www.dawn.com/news/1942877/most-cordial-talks-with-saudi-crown-prince-covered-regional-challenges-bilateral-cooperation-pm-shehbaz,2,1,2,0,1,2,2,0.9878118650859019,1864,1935
https://www.dawn.com/news/1942288/sindh-centre-agree-to-formulate-climate-plan-before-next-monsoon,2,1,1,2,1,1,0,0.9915301260637379,1237,1308
https://www.dawn.com/news/1939411/terrorist-killed-during-intelligence-based-operation-in-kps-lakki-marwat-police,1,1,-1,0,0,0,1,0.9968053532251924,931,1002
https://www.dawn.com/news/1939675/pakistan-qatar-reaffirm-commitment-to-regional-peace-and-stability,2,1,1,0,0,1,2,0.9845488624568027,998,1069
https://www.dawn.com/news/1943514/seven-killed-three-injured-in-six-ccd-encounters-in-multan-division,-1,-1,-1,0,-1,0,-1,0.9829047264200244,1194,1265
https://www.dawn.com/news/1944339/karachi-police-arrest-8-after-gun-battle-at-gulshan-i-iqbal-call-centre,-2,-1,-1,0,-1,0,-1,0.9963931152481874,1155,1226
https://www.dawn.com/news/1940838/turbat-students-urged-to-play-role-in-uplift,1,1,0,0,1,0,0,0.9964782397384263,659,730
https://www.dawn.com/news/1945327/youth-kills-two-sisters-for-honour-in-punjabs-mandi-ahmad-abad,-3,-1,0,0,-3,-1,-1,0.9929020598583044,843,914
https://www.dawn.com/news/1940387/balochistan-igp-appointed,0,1,0,0,0,0,0,0.9930660826354945,728,799
https://www.dawn.com/news/1942843/military-courts-conviction-law-secretary-summoned-in-denial-of-right-to-appeal,-1,-1,0,0,-1,-1,-1,0.9955209188480236,1019,1090
https://www.dawn.com/news/1942563/us-official-calls-on-islamabad-to-engage-with-afghan-taliban,1,0,0,0,-1,2,1,0.9778383835122545,1329,1400
https://www.dawn.com/news/1940788/four-pti-leaders-write-to-cjp-afridi-for-early-decision-on-appeals,-1,-2,0,0,-1,0,-1,0.9767750709291836,1011,1082
https://www.dawn.com/news/1940007,1,1,-1,0,0,0,0,0.994259663059106,964,1035
https://www.dawn.com/news/1943300/bilawal-urges-pm-to-fulfil-promises-regarding-karachi-uplift,0,-1,0,-1,0,-1,0,0.9766603557334667,1026,1097
https://www.dawn.com/news/1943351/punjab-to-set-up-flood-relief-committees-at-local-level,-1,0,-2,-2,0,0,0,0.9825859036707953,1615,1686
https://www.dawn.com/news/1943755/fgeha-forms-body-to-review-controversial-islamabad-g-14-project-bidding,0,0,-1,0,-1,0,0,0.9912079737861413,1244,1315
https://www.dawn.com/news/1944603,-1,-1,-1,0,-1,0,-1,0.9979270462665637,1522,1593
https://www.dawn.com/news/1945585/let-the-games-begin,-1,-2,-1,0,-1,-1,-1,0.9886868428872397,1822,1893
https://www.dawn.com/news/1944614/shortage-of-beds-trained-staff-affects-neonates-care-in-kp-hospitals,-2,-1,-1,0,-1,0,0,0.9959848318700008,1474,1545
https://www.dawn.com/news/1940352/kp-govt-raises-minimum-wage-from-rs36000-to-40000,1,1,1,-1,0,0,0,0.9913633030258465,1531,1602
https://www.dawn.com/news/1945609/mismanagement-at-flood-relief-centre-woman-dies-after-being-injured-in-rush-for-ration,-2,-1,-1,-1,-1,0,0,0.9914682038918529,1216,1287
https://www.dawn.com/news/1938831/four-cops-injured-in-attack-near-babusar-top,-2,-2,-1,0,-1,-1,-2,0.9942804539783492,966,1037
https://www.dawn.com/news/1940835/bahraini-interior-minister-arrives-on-three-day-visit,1,1,0,0,0,1,1,0.9864674882402338,901,972
https://www.dawn.com/news/1944588/rising-population-of-stray-dogs-in-capital-draws-ombudsmans-attention,-1,-1,-1,0,-1,0,0,0.9923229487195827,1366,1437
https://www.dawn.com/news/1939326/neelum-jhelum-project-a-failure-of-planning-execution,-2,-1,-2,-1,-1,-1,-1,0.9844762891171863,1614,1685
https://www.dawn.com/news/1941838/sialkot-narowal-and-jhang-worst-hit-by-floods,-2,-1,-2,-2,-1,0,-1,0.9925610650143175,1254,1325
https://www.dawn.com/news/1943080,0,-1,0,0,-1,0,-1,0.9929886954604339,1522,1593
https://www.dawn.com/news/1943150/woman-councillor-killed-in-south-waziristan-crossfire,-2,-2,-1,0,-1,-1,-2,0.9909922407429865,882,953
https://www.dawn.com/news/1945655/why-make-it-sindh-vs-punjab-ppp-takes-exception-to-maryams-remarks-walks-out-of-na-session,-2,-2,-1,-1,-2,0,-1,0.9906751102094804,1795,1866
https://www.dawn.com/news/1940011/pindi-gives-festive-look-ahead-of-eid-miladun-nabi,1,1,0,0,1,0,0,0.985914008638286,1162,1233
https://www.dawn.com/news/1940059/pm-shehbaz-vows-continued-support-for-palestinians-at-all-world-forums,1,0,-1,0,1,1,0,0.9904698752153356,962,1033
https://www.dawn.com/news/1940620/islamabads-f-112-residents-urge-cda-to-restore-neglected-multipurpose-ground,0,0,-1,-1,0,0,0,0.9894115729324324,1207,1278
https://www.dawn.com/news/1939017/heavy-rain-batters-rawalpindi-islamabad,-1,-1,-1,-2,0,0,0,0.9911770892599985,1967,2038
https://www.dawn.com/news/1944688/sc-to-hear-ihc-judges-plea-against-order-barring-him-from-work,0,-1,0,0,-1,0,-1,0.9963963967412969,1155,1226
https://www.dawn.com/news/1941839/detailed-ruling-out-in-judges-vehicle-case,-1,-1,0,0,-1,0,-1,0.98291286078753,1392,1463
https://www.dawn.com/news/1943495/law-enforced-to-protect-medics-from-violence-in-kp-hospitals,2,1,0,0,1,0,0,0.9980926540963618,1413,1484
https://www.dawn.com/news/1940515/us-metals-company-signs-500m-mou-with-pakistan-on-critical-minerals,2,1,2,-1,0,2,1,0.997878813087726,1374,1445
https://www.dawn.com/news/1943131/pakistan-post-resolves-international-mail-backlog-via-doha,1,0,-1,0,0,1,0,0.9986157157904826,1064,1135
https://www.dawn.com/news/1943353/balochistan-wants-families-to-report-missing-relatives-those-with-militant-links,-2,-2,-1,0,-2,-1,-1,0.9900906168691787,1006,1077
https://www.dawn.com/news/1943552/balochistan-governor-lauds-launch-of-ai-department-in-varsity,2,1,1,0,0,0,0,0.9904778992371186,797,868
https://www.dawn.com/news/1943781/pti-demands-immediate-assistance-to-flood-hit-people,-1,-1,-2,-2,0,0,-1,0.9860593536066863,941,1012
https://www.dawn.com/news/1945475/people-suffer-as-sindh-govt-employees-prolong-strike-against-pension-reforms,-2,-2,-1,0,-1,0,-1,0.9903114020493081,1603,1674
https://www.dawn.com/news/1940836/14-suspects-held-in-balochistan-fia-crackdown-on-human-smuggling,1,1,0,0,0,1,1,0.9871100702111789,787,858
https://www.dawn.com/news/1941705,-1,-2,0,0,-1,0,-1,0.9852889797730396,2132,2203
https://www.dawn.com/news/1942760/pm-forms-committee-to-probe-alleged-land-grabbing-in-islamabad,0,1,-1,0,-1,0,0,0.9907547619771369,1214,1285
https://www.dawn.com/news/1943986/heavy-flooding-cuts-off-road-links-between-90-villages-in-jamshoro-dadu-districts,-2,-1,-2,-2,-1,0,-1,0.9941104212525231,1148,1219
https://www.dawn.com/news/1939511/civic-body-revokes-central-board-of-revenue-housing-schemes-layout-plan,0,0,-1,-1,-1,0,0,0.9904537808034533,1291,1362
https://www.dawn.com/news/1938904/un-sets-up-pakistani-network-to-curb-human-trafficking-enhance-migration-governance,2,1,1,0,1,2,1,0.9963057568915018,1287,1358
https://www.dawn.com/news/1941948/israeli-strikes-on-doha-have-shattered-us-credibility-where-do-gulf-states-go-from-here,-2,-2,-1,0,-1,-2,-2,0.9991809902913701,1787,1858
https://www.dawn.com/news/1941608/pia-halts-canada-flights-operations-for-a-month,0,0,-1,0,0,-1,0,0.9986161393618218,738,809
https://www.dawn.com/news/1943812/detention-torture-of-lawyer-vehari-court-orders-case-against-sho-four-constables,-1,-1,0,-1,-1,0,0,0.9864803319698705,1105,1176
https://www.dawn.com/news/1944029/govt-seeks-beijings-help-to-restructure-reform-pakistan-agricultural-research-council,2,1,2,1,0,2,1,0.9796409570154251,1443,1514
https://www.dawn.com/news/1941523/attock-admin-dispatches-boats-to-flood-hit-areas,2,1,-1,-2,1,0,0,0.9868887551806754,813,884
https://www.dawn.com/news/1944847/islamabad-high-court-summons-intelligence-officer-in-missing-person-case,-1,-1,0,0,-1,-1,-1,0.9926666617961573,1097,1168
https://www.dawn.com/news/1939988/nccia-summons-youtuber-rajab-butt-on-sept-9-for-promoting-online-gambling-apps,0,0,-1,0,-1,0,0,0.9915903164596918,1020,1091
https://www.dawn.com/news/1938835/floods-will-keep-45-lahore-schools-shut-after-holidays,-1,-1,-1,-2,-1,0,0,0.9845681356901161,831,902
https://www.dawn.com/news/1942400/pm-shehbaz-meets-qatari-emir-reaffirms-pakistans-all-out-support-after-israeli-attack,1,0,0,0,1,1,0,0.9895749140076042,1444,1515
https://www.dawn.com/news/1941712/gender-and-the-fight-against-erasure,0,-1,-1,0,-2,0,0,0.9879879008063472,5137,5208
https://www.dawn.com/news/1943525/suspected-serial-rapist-confesses-before-karachi-magistrate,-2,0,0,0,-1,0,0,0.995835804289016,941,1012
https://www.dawn.com/news/1938882/pm-shehbaz-raises-indus-waters-treaty-issue-at-sco-calls-for-dialogue-on-all-outstanding-disputes,0,0,0,-1,0,1,0,0.9931992012339196,2353,2424
https://www.dawn.com/news/1944052/12-days-on-residents-along-sutlej-remain-homeless,-2,-2,-2,-1,-2,0,-1,0.9801821127806992,1375,1446
https://www.dawn.com/news/1938922/fresh-polio-case-in-khyber-pakhtunkhwas-tank-takes-nationwide-tally-to-24,-2,-1,-1,0,-1,-1,-1,0.9972572610943623,1038,1109
https://www.dawn.com/news/1940101,2,1,1,0,1,1,0,0.9856152725064672,995,1066
https://www.dawn.com/news/1942275/shortage-of-anaesthetists-in-hospitals-endangers-lives-of-patients-study,-2,-1,-1,0,-1,0,0,0.9927782572226366,1359,1430
https://www.dawn.com/news/1944875,-2,-1,-2,-3,-1,0,-1,0.9957004076619994,2170,2241
https://www.dawn.com/news/1945123/allies-at-loggerheads-as-punjab-begins-losses-survey,-1,-1,-1,-2,-1,0,0,0.9812969794378419,2082,2153
https://www.dawn.com/news/1944031/balochistan-high-court-admits-challenge-to-afghans-repatriation,0,-1,-1,0,-1,-1,-1,0.9970725595486133,889,960
https://www.dawn.com/news/1943997/delays-by-utilities-in-shifting-infrastructure-blamed-for-red-line-woes,0,-1,0,0,0,1,0,0.9893914199736602,1471,1542
https://www.dawn.com/news/1945112/many-helpless-as-flood-relief-work-ends-in-alipur,-2,-2,-2,-1,-2,0,-1,0.9816537137703145,1211,1282
https://www.dawn.com/news/1940735/pakistan-kazakhstan-sign-action-plan-of-cooperation-to-boost-ties,2,1,2,0,1,2,1,0.9986025487007691,1043,1114
https://www.dawn.com/news/1940044/floods-suspended-train-operations-on-five-sections-in-punjab,-2,-1,-2,-2,-1,0,-1,0.9922512184281127,1671,1742
https://www.dawn.com/news/1942828/maritime-plan-positions-gwadar-as-regional-hub,2,1,2,1,0,1,1,0.9828524644257177,1008,1079
https://www.dawn.com/news/1944130/countrys-floods-batter-fields-factories-and-fiscal-plans,-2,-2,-3,-2,-1,-1,-1,0.9923279420766363,1470,1541
https://www.dawn.com/news/1944709/190m-case-put-off-due-to-prosecutors-unavailability,-1,-1,0,0,-1,0,-1,0.9923255978448204,1267,1338
https://www.dawn.com/news/1945208/pm-shehbaz-hopes-for-encouraging-results-of-trumps-moot-with-muslim-leaders-on-gaza-to-come-soon,1,0,0,0,0,1,1,0.9955904065212133,1207,1278
https://www.dawn.com/news/1945250/karachi-police-constable-suspended-over-allegation-of-sexually-assaulting-polio-worker,-2,-1,0,0,-2,0,-1,0.9879704193208292,909,980
https://www.dawn.com/news/1939083/pakistan-for-sco-led-process-to-resolve-south-asian-disputes,1,1,1,-1,0,1,1,0.987231422245196,1781,1852
https://www.dawn.com/news/1945511/work-on-chashma-lift-canal-to-begin-soon-says-kp-governor,1,1,1,0,0,0,0,0.9944127352562147,886,957
https://www.dawn.com/news/1940508/gb-police-chief-bans-use-of-tiktok-by-personnel-to-ensure-discipline,0,0,0,0,0,0,0,0.99815679159935,923,994
https://www.dawn.com/news/1941616/cjp-makes-key-appointments-to-top-judicial-bodies,2,1,0,0,1,0,0,0.9960390844725779,913,984
https://www.dawn.com/news/1945140/shaping-of-pak-us-ties,1,0,1,0,0,2,1,0.9920941051578527,1793,1864
https://www.dawn.com/news/1941312/200-employees-found-involved-in-misappropriation-during-anti-dengue-drive-in-pindi,-1,-1,-1,-1,-1,0,0,0.9859963460556574,1368,1439
https://www.dawn.com/news/1941473/four-terrorists-killed-in-balochistans-mastung-operation-ispr,1,1,-1,0,-1,-1,-1,0.9879837902199975,1005,1076
https://www.dawn.com/news/1943714/buscaro-raises-2m-to-tackle-tricky-mobility-sector,2,1,2,1,1,1,0,0.9902942452474035,1963,2034
https://www.dawn.com/news/1944951/khawaja-asif-says-taken-aback-after-fo-distances-itself-from-shama-junejos-presence-in-pakistans-un-delegation,-1,-1,0,0,-1,-1,-1,0.9955738419353197,1668,1739
https://www.dawn.com/news/1945081/muttahida-demands-implementation-of-karachi-master-plan,-2,-2,-1,-1,-1,0,-1,0.9878336344945139,1267,1338
https://www.dawn.com/news/1940330/two-cops-arrested-for-torture-of-youth-in-tibbi,-2,-1,-1,0,-1,0,0,0.9855183228023803,792,863
https://www.dawn.com/news/1942891/objection-overruled-power-patriarchy-and-the-cost-of-dismissing-women,-2,-1,-1,0,-2,-1,-1,0.9888416824127054,1904,1975
https://www.dawn.com/news/1943706/power-to-the-people-strongest-70-years-ago-the-apex-court-sealed-pakistans-fate-its-effects-still-echo-today,-1,-2,0,0,-1,-1,-1,0.9890031551162239,4136,4207
https://www.dawn.com/news/1941534/two-boatmen-arrested-in-multan-for-overcharging-flood-victims,-1,-1,-1,-2,-1,0,0,0.9919632681920695,1182,1253
https://www.dawn.com/news/1941223/ihc-cj-warns-imaan-mazari-of-contempt-of-court-proceedings-over-alleged-dictator-remark,-1,-1,0,0,-1,0,-1,0.9938168413317587,1482,1553
https://www.dawn.com/news/1943409/islamabad-court-indicts-accused-in-teenage-social-media-influencer-sana-yousafs-murder-case,-1,0,0,0,-1,0,0,0.9956787306971754,1335,1406
https://www.dawn.com/news/1940018/children-protest-lack-of-building-for-torghar-school,-1,-1,-1,0,-1,0,0,0.9973281168519549,1040,1111
https://www.dawn.com/news/1941458/pakistan-to-host-next-sco-summit-pm-shehbaz,1,1,1,0,0,1,1,0.9881688664951199,1191,1262
https://www.dawn.com/news/1945212/child-bride-found-dead-under-suspicious-circumstances-shangla-police-investigating,-3,-1,0,0,-2,-1,-1,0.9955694841552434,1022,1093
https://www.dawn.com/news/1939082/another-case-surfaces-in-kp-as-polio-drive-kicks-off-in-balochistan,-1,-1,-1,0,-1,-1,-1,0.9875432579132123,1407,1478
https://www.dawn.com/news/1941366/climate-emergency,-1,-1,-2,-2,-1,0,-1,0.9862977860108633,1122,1193
https://www.dawn.com/news/1944673/undergraduate-education-quality,-1,-1,-2,0,-1,0,0,0.9841988112227923,1751,1822
https://www.dawn.com/news/1945309/number-of-polio-vaccine-refusal-cases-drops-in-kp,1,0,0,0,-1,0,-1,0.974977466275893,1419,1490
https://www.dawn.com/news/1941293/suspected-serial-rapist-who-targeted-minors-nabbed-in-karachi,-2,0,0,0,-1,0,0,0.9936044596434885,1239,1310
https://www.dawn.com/news/1944175/using-jets-against-terrorists-militarys-constitutional-right-gandapur,0,-1,-1,-1,-1,-1,-1,0.9931560012863532,857,928
https://www.dawn.com/news/1944057/sc-registrar-raises-issues-in-ihc-judges-pleas-against-their-boss,-1,-1,0,0,-1,0,-1,0.9918551183427365,1128,1199
https://www.dawn.com/news/1944354/security-forces-kill-13-terrorists-in-kps-dera-ismail-khan-ispr,1,1,-1,0,-1,-1,1,0.9892508773127163,1143,1214
https://www.dawn.com/news/1939494/reassessment-of-malakand-flood-damage-cuts-rehab-costs,1,1,1,-1,0,0,0,0.9943067578247942,1354,1425
https://www.dawn.com/news/1941846/islamabad-court-moves-to-declare-malik-riaz-his-son-as-absconders,-2,-1,-1,0,-1,-1,-1,0.9961568903599444,1050,1121
https://www.dawn.com/news/1941189/2-dead-4-injured-in-kps-mansehra-as-vehicle-plunges-into-ravine,-2,0,-1,-1,0,0,0,0.9947845980960512,894,965
https://www.dawn.com/news/1944218/physical-abuse-cpb-recovers-18-kids-in-raid-on-sahiwal-orphanage,-2,-1,-1,0,-1,0,-1,0.9830854823585246,1102,1173
https://www.dawn.com/news/1942812,-1,-1,-1,0,-1,0,-1,0.9925767495354665,1181,1252
https://www.dawn.com/news/1945029/rabies-claims-1000-lives-in-pakistan-says-report,-1,0,-1,0,-1,0,0,0.9915381628368459,1002,1073
https://www.dawn.com/news/1939274/minister-says-differing-figures-of-floodwater-volumes-confusing-sindh-govt,0,-1,-1,-2,-1,0,-1,0.9884788274349459,1629,1700
https://www.dawn.com/news/1945290/pmdc-uncovers-rs200m-financial-blunder-in-postgraduate-programmes,-1,-1,-1,0,0,0,0,0.9924553569897868,1319,1390
https://www.dawn.com/news/1945292/ihc-seeks-report-on-compliance-of-elite-private-schools-in-capital-with-free-education-obligation,1,1,0,0,1,0,0,0.9939775151360286,1175,1246
https://www.dawn.com/news/1945363,0,-1,0,0,-1,0,-1,0.991568376026193,781,852
https://www.dawn.com/news/1940648/swollen-rivers-continue-to-threaten-multan,-2,-1,-2,-2,-1,0,-1,0.9959585028615275,1999,2070
https://www.dawn.com/news/1940000/plea-for-fir-against-sindh-governor-others-dismissed,-1,-1,0,0,-1,0,0,0.9962780167933957,827,898
https://www.dawn.com/news/1941103/ata-tweaked-again-by-balochistan-assembly-to-better-protect-judges-witnesses,0,0,0,0,-1,0,1,0.983699233280698,1441,1512
https://www.dawn.com/news/1939910/two-women-held-for-hurling-egg-at-imran-khans-sister-aleema-in-rawalpindi-police,-1,-1,0,0,-1,0,-1,0.9864814193343743,1493,1564
https://www.dawn.com/news/1941782/three-youths-arrested-for-raping-transperson-in-bahawalnagar,-2,-1,-1,0,-2,0,-1,0.9829705343770649,1268,1339
https://www.dawn.com/news/1944918/zardaris-china-visit-opens-door-for-defence-economic-deals,2,1,2,0,0,2,1,0.9981866630351256,940,1011
https://www.dawn.com/news/1941379/opposition-parties-protest-quetta-suicide-blast-across-balochistan,-2,-2,-1,0,-1,-1,-2,0.9908929436949875,1137,1208
https://www.dawn.com/news/1943572/us-wants-public-oversight-of-defence-security-budgets,0,-1,-1,0,-1,1,0,0.9786621181954201,1221,1292
https://www.dawn.com/news/1939545/us-lawmakers-briefed-on-flood-devastation-in-pakistan,1,-1,-2,-2,1,2,-1,0.984887065844353,1196,1267
https://www.dawn.com/news/1943006/shc-questions-delay-in-rehabilitation-of-schools-damaged-during-2022-flood,0,0,-1,-1,-1,0,0,0.9883818773430084,1349,1420
https://www.dawn.com/news/1942981/reko-diq-govt-earmarks-390m-for-rail-tracks-from-balochistan-mines,2,1,3,-1,1,1,0,0.997430586289201,1098,1169
https://www.dawn.com/news/1943119/punjab-govts-backing-of-youtuber-rizwan-razi-sparks-row-with-ppp,-1,-1,0,0,-2,0,-1,0.9939723311528352,1146,1217
https://www.dawn.com/news/1941380/flood-threat-remains-severe-at-rivers-confluence,-2,-1,-2,-2,-1,0,-1,0.9887675541707869,2803,2874
https://www.dawn.com/news/1939754/ex-pm-shahid-khaqan-abbasi-blames-govt-for-sugar-crisis,-2,-1,-2,0,-1,0,0,0.9953377811992287,1063,1134
https://www.dawn.com/news/1944109/phc-grants-imaan-mazari-husband-protective-bail-in-tussle-with-ihcba,0,-1,0,0,-1,0,-1,0.9975044179406034,1143,1214
https://www.dawn.com/news/1945111/12-killed-42-injured-in-balochistan-accidents,-2,-1,-1,0,0,0,-1,0.9871630359442422,1168,1239
https://www.dawn.com/news/1939479/plan-to-connect-karachi-northern-bypass-with-jamshoro-via-kirthar-range,2,1,2,-1,0,1,0,0.9812893148249905,1317,1388
https://www.dawn.com/news/1940586/karachi-university-to-hire-law-firm-to-get-varsitys-occupied-land-vacated,-1,-1,-1,0,-1,0,0,0.9900817722894044,1250,1321
https://www.dawn.com/news/1945311/four-mortar-blast-victims-laid-to-rest-in-bajaur,-2,-2,-1,0,-1,0,-2,0.9927382204360026,993,1064
https://www.dawn.com/news/1940323/punjab-denies-ban-on-inter-province-wheat-movement,-1,-1,-2,0,-2,0,-1,0.986598443488773,1019,1090
https://www.dawn.com/news/1945452/etihad-airways-resumes-flights-to-peshawar-after-a-decade-aviation-authority,2,1,2,-1,1,2,1,0.9936919686330954,913,984
https://www.dawn.com/news/1940105,-1,0,0,0,-1,0,0,0.9923133919341051,1622,1693
https://www.dawn.com/news/1941095/pakistan-better-off-than-last-floods-but-fiscally-bound,-1,-1,-1,-2,-1,0,-1,0.9936249866167103,1323,1394
https://www.dawn.com/news/1942514/leopard-on-the-loose-in-muzaffarabad-captured-after-36-hours,1,0,0,0,1,0,0,0.9958508713245259,1312,1383
https://www.dawn.com/news/1943192/independent-judges-fight-back-legal-fraternity-expresses-support-for-ihc-judges-petition,1,-1,-1,0,-1,-1,-1,0.9860310466039366,1462,1533
https://www.dawn.com/news/1940610/man-killed-in-kaghan-bear-attack,-2,-1,-1,-1,-1,0,0,0.9971226890987963,834,905
https://www.dawn.com/news/1945368/pak-saudi-pact-aims-to-contain-israeli-threat-ex-senator,1,0,0,0,0,1,1,0.9721836428817087,1262,1333
https://www.dawn.com/news/1941788/two-labourers-die-after-toxic-food-intake-in-lahore,-2,-1,-1,0,-1,0,0,0.9919143167190652,765,836
https://www.dawn.com/news/1943135/rawalpindis-health-authority-sacks-12-for-negligence-in-anti-dengue-drive,1,0,0,0,0,0,0,0.9818340039118951,1165,1236
https://www.dawn.com/news/1943734/students-of-peshawar-women-varsity-say-delay-in-results-wastes-their-time,-1,0,-1,0,-1,-1,0,0.9885069972452141,1315,1386
https://www.dawn.com/news/1944705/water-crisis-in-quetta-worsening-with-each-passing-day-commissioner,-1,-1,-1,-2,-1,0,-1,0.9969909315952862,992,1063
https://www.dawn.com/news/1942066/coal-miner-dies-in-harnai,-2,-1,-1,-1,0,0,0,0.98470202721634,725,796
https://www.dawn.com/news/1938985/cm-murad-urges-centre-to-devise-climate-change-policy-as-flood-approaches,0,0,-1,-2,0,0,-1,0.9779700281831473,1517,1588
https://www.dawn.com/news/1942061/new-low-in-pak-afghan-ties,-2,-2,-1,0,-1,-1,-2,0.9990940710829831,1893,1964
https://www.dawn.com/news/1941009/swabi-police-arrest-226-people-for-resisting-raid-on-musical-show,-1,-1,0,0,-2,0,-1,0.9926327552059444,1062,1133
https://www.dawn.com/news/1942752/lawyers-to-go-on-strike-in-peshawar-today,-1,-1,-1,0,-1,0,0,0.9937537869210601,1008,1079
https://www.dawn.com/news/1944055/parliament-urged-to-add-right-to-appeal-in-military-trials,0,0,0,0,-1,-1,0,0.9778499730092536,1718,1789
https://www.dawn.com/news/1945114/three-more-testify-in-ghq-protest-case-against-imran-despite-defence-objection,-1,-2,-1,0,-2,-1,-1,0.9848255097600328,1215,1286
https://www.dawn.com/news/1939553,-1,-1,0,0,-1,0,0,0.9927336475491277,1528,1599
https://www.dawn.com/news/1943307/karachi-man-gets-24-years-in-prison-for-throwing-acid-on-estranged-wife,-2,0,0,0,-1,0,0,0.9887955180444773,1003,1074
https://www.dawn.com/news/1943308/call-to-restore-natural-waterways-to-prevent-urban-flooding-in-karachi,-1,-1,-1,-2,-1,0,0,0.9918285658632839,1597,1668
https://www.dawn.com/news/1943522/health-minister-gets-daughter-vaccinated-to-dispel-hpv-misconceptions,2,1,0,0,1,1,0,0.9913681800317169,1038,1109
https://www.dawn.com/news/1941057/shc-orders-faster-red-line-construction-by-resolving-disputes,1,1,1,1,0,0,0,0.9968977955914723,1245,1316
https://www.dawn.com/news/1939548/opposition-alliance-rails-against-punjab-govts-flood-relief-efforts,-2,-1,-1,-1,-1,0,-1,0.9942182093913775,1006,1077
https://www.dawn.com/news/1944829/action-against-three-vehari-cops-for-impersonating-ccd-officials,-2,-1,-1,0,-1,0,-1,0.9972685602121808,870,941
https://www.dawn.com/news/1945109/asia-pacific-leads-recovery-in-global-tourism-says-un-body,2,1,2,-1,1,2,0,0.9832422808344604,1164,1235
